"","precursor_name","updated_precursor_name"
"863","TAG(48:3_FA16:0)","TG(48:3_FA16:0)"
"864","TAG(48:3_FA16:1)","TG(48:3_FA16:1)"
"865","TAG(48:3_FA18:1)","TG(48:3_FA18:1)"
"866","TAG(48:3_FA18:2)","TG(48:3_FA18:2)"
"867","TAG(48:3_FA18:3)","TG(48:3_FA18:3)"
"868","TAG(48:4_FA14:0)","TG(48:4_FA14:0)"
"869","TAG(48:4_FA16:0)","TG(48:4_FA16:0)"
"870","TAG(48:4_FA16:1)","TG(48:4_FA16:1)"
"871","TAG(48:4_FA18:1)","TG(48:4_FA18:1)"
"872","TAG(48:4_FA18:2)","TG(48:4_FA18:2)"
"873","TAG(48:4_FA18:3)","TG(48:4_FA18:3)"
"874","TAG(48:4_FA20:4)","TG(48:4_FA20:4)"
"875","TAG(48:5_FA18:2)","TG(48:5_FA18:2)"
"876","TAG(48:5_FA18:3)","TG(48:5_FA18:3)"
"877","TAG(49:0_FA16:0)","TG(49:0_FA16:0)"
"878","TAG(49:0_FA17:0)","TG(49:0_FA17:0)"
"879","TAG(49:0_FA18:0)","TG(49:0_FA18:0)"
"880","TAG(49:1_FA14:0)","TG(49:1_FA14:0)"
"881","TAG(49:1_FA16:0)","TG(49:1_FA16:0)"
"882","TAG(49:1_FA16:1)","TG(49:1_FA16:1)"
"883","TAG(49:1_FA17:0)","TG(49:1_FA17:0)"
"884","TAG(49:1_FA18:1)","TG(49:1_FA18:1)"
"885","TAG(49:2_FA14:0)","TG(49:2_FA14:0)"
"886","TAG(49:2_FA16:0)","TG(49:2_FA16:0)"
"887","TAG(49:2_FA16:1)","TG(49:2_FA16:1)"
"888","TAG(49:2_FA17:0)","TG(49:2_FA17:0)"
"889","TAG(49:2_FA18:1)","TG(49:2_FA18:1)"
"890","TAG(49:2_FA18:2)","TG(49:2_FA18:2)"
"891","TAG(49:3_FA16:0)","TG(49:3_FA16:0)"
"892","TAG(49:3_FA16:1)","TG(49:3_FA16:1)"
"893","TAG(49:3_FA18:2)","TG(49:3_FA18:2)"
"894","TAG(49:3_FA18:3)","TG(49:3_FA18:3)"
"895","TAG(50:0_FA14:0)","TG(50:0_FA14:0)"
"896","TAG(50:0_FA16:0)","TG(50:0_FA16:0)"
"897","TAG(50:0_FA18:0)","TG(50:0_FA18:0)"
"898","TAG(50:1_FA14:0)","TG(50:1_FA14:0)"
"899","TAG(50:1_FA16:0)","TG(50:1_FA16:0)"
"900","TAG(50:1_FA16:1)","TG(50:1_FA16:1)"
"901","TAG(50:1_FA18:0)","TG(50:1_FA18:0)"
"902","TAG(50:1_FA18:1)","TG(50:1_FA18:1)"
"903","TAG(50:1_FA20:1)","TG(50:1_FA20:1)"
"904","TAG(50:2_FA14:0)","TG(50:2_FA14:0)"
"905","TAG(50:2_FA16:0)","TG(50:2_FA16:0)"
"906","TAG(50:2_FA16:1)","TG(50:2_FA16:1)"
"907","TAG(50:2_FA18:0)","TG(50:2_FA18:0)"
"908","TAG(50:2_FA18:1)","TG(50:2_FA18:1)"
"909","TAG(50:2_FA18:2)","TG(50:2_FA18:2)"
"910","TAG(50:2_FA20:2)","TG(50:2_FA20:2)"
"911","TAG(50:3_FA14:0)","TG(50:3_FA14:0)"
"912","TAG(50:3_FA16:0)","TG(50:3_FA16:0)"
"913","TAG(50:3_FA16:1)","TG(50:3_FA16:1)"
"914","TAG(50:3_FA18:0)","TG(50:3_FA18:0)"
"915","TAG(50:3_FA18:1)","TG(50:3_FA18:1)"
"916","TAG(50:3_FA18:2)","TG(50:3_FA18:2)"
"917","TAG(50:3_FA18:3)","TG(50:3_FA18:3)"
"918","TAG(50:3_FA20:3)","TG(50:3_FA20:3)"
"919","TAG(50:4_FA14:0)","TG(50:4_FA14:0)"
"920","TAG(50:4_FA16:0)","TG(50:4_FA16:0)"
"921","TAG(50:4_FA16:1)","TG(50:4_FA16:1)"
"922","TAG(50:4_FA18:1)","TG(50:4_FA18:1)"
"923","TAG(50:4_FA18:2)","TG(50:4_FA18:2)"
"924","TAG(50:4_FA18:3)","TG(50:4_FA18:3)"
"925","TAG(50:4_FA20:3)","TG(50:4_FA20:3)"
"926","TAG(50:4_FA20:4)","TG(50:4_FA20:4)"
"927","TAG(50:5_FA14:0)","TG(50:5_FA14:0)"
"928","TAG(50:5_FA16:0)","TG(50:5_FA16:0)"
"929","TAG(50:5_FA16:1)","TG(50:5_FA16:1)"
"930","TAG(50:5_FA18:1)","TG(50:5_FA18:1)"
"931","TAG(50:5_FA18:2)","TG(50:5_FA18:2)"
"932","TAG(50:5_FA18:3)","TG(50:5_FA18:3)"
"933","TAG(50:5_FA20:4)","TG(50:5_FA20:4)"
"934","TAG(50:5_FA20:5)","TG(50:5_FA20:5)"
"935","TAG(50:6_FA20:4)","TG(50:6_FA20:4)"
"936","TAG(51:0_FA16:0)","TG(51:0_FA16:0)"
"937","TAG(51:0_FA17:0)","TG(51:0_FA17:0)"
"938","TAG(51:0_FA18:0)","TG(51:0_FA18:0)"
"939","TAG(51:1_FA16:0)","TG(51:1_FA16:0)"
"940","TAG(51:1_FA17:0)","TG(51:1_FA17:0)"
"941","TAG(51:1_FA18:0)","TG(51:1_FA18:0)"
"942","TAG(51:1_FA18:1)","TG(51:1_FA18:1)"
"943","TAG(51:2_FA16:0)","TG(51:2_FA16:0)"
"944","TAG(51:2_FA16:1)","TG(51:2_FA16:1)"
"945","TAG(51:2_FA17:0)","TG(51:2_FA17:0)"
"946","TAG(51:2_FA18:1)","TG(51:2_FA18:1)"
"947","TAG(51:2_FA18:2)","TG(51:2_FA18:2)"
"948","TAG(51:3_FA16:1)","TG(51:3_FA16:1)"
"949","TAG(51:3_FA17:0)","TG(51:3_FA17:0)"
"950","TAG(51:3_FA18:2)","TG(51:3_FA18:2)"
"951","TAG(51:3_FA18:3)","TG(51:3_FA18:3)"
"952","TAG(51:4_FA16:1)","TG(51:4_FA16:1)"
"953","TAG(51:4_FA18:2)","TG(51:4_FA18:2)"
"954","TAG(51:4_FA18:3)","TG(51:4_FA18:3)"
"955","TAG(51:4_FA20:4)","TG(51:4_FA20:4)"
"956","TAG(51:5_FA18:2)","TG(51:5_FA18:2)"
"957","TAG(51:5_FA18:3)","TG(51:5_FA18:3)"
"958","TAG(52:0_FA16:0)","TG(52:0_FA16:0)"
"959","TAG(52:0_FA18:0)","TG(52:0_FA18:0)"
"960","TAG(52:0_FA20:0)","TG(52:0_FA20:0)"
"961","TAG(52:1_FA16:0)","TG(52:1_FA16:0)"
"962","TAG(52:1_FA16:1)","TG(52:1_FA16:1)"
"963","TAG(52:1_FA18:0)","TG(52:1_FA18:0)"
"964","TAG(52:1_FA18:1)","TG(52:1_FA18:1)"
"965","TAG(52:1_FA20:0)","TG(52:1_FA20:0)"
"966","TAG(52:1_FA20:1)","TG(52:1_FA20:1)"
"967","TAG(52:2_FA14:0)","TG(52:2_FA14:0)"
"968","TAG(52:2_FA16:0)","TG(52:2_FA16:0)"
"969","TAG(52:2_FA16:1)","TG(52:2_FA16:1)"
"970","TAG(52:2_FA18:0)","TG(52:2_FA18:0)"
"971","TAG(52:2_FA18:1)","TG(52:2_FA18:1)"
"972","TAG(52:2_FA18:2)","TG(52:2_FA18:2)"
"973","TAG(52:2_FA20:0)","TG(52:2_FA20:0)"
"974","TAG(52:2_FA20:1)","TG(52:2_FA20:1)"
"975","TAG(52:2_FA20:2)","TG(52:2_FA20:2)"
"976","TAG(52:3_FA14:0)","TG(52:3_FA14:0)"
"977","TAG(52:3_FA16:0)","TG(52:3_FA16:0)"
"978","TAG(52:3_FA16:1)","TG(52:3_FA16:1)"
"979","TAG(52:3_FA18:0)","TG(52:3_FA18:0)"
"980","TAG(52:3_FA18:1)","TG(52:3_FA18:1)"
"981","TAG(52:3_FA18:2)","TG(52:3_FA18:2)"
"982","TAG(52:3_FA18:3)","TG(52:3_FA18:3)"
"983","TAG(52:3_FA20:0)","TG(52:3_FA20:0)"
"984","TAG(52:3_FA20:1)","TG(52:3_FA20:1)"
"985","TAG(52:3_FA20:2)","TG(52:3_FA20:2)"
"986","TAG(52:3_FA20:3)","TG(52:3_FA20:3)"
"987","TAG(52:4_FA14:0)","TG(52:4_FA14:0)"
"988","TAG(52:4_FA16:0)","TG(52:4_FA16:0)"
"989","TAG(52:4_FA16:1)","TG(52:4_FA16:1)"
"990","TAG(52:4_FA18:0)","TG(52:4_FA18:0)"
"991","TAG(52:4_FA18:1)","TG(52:4_FA18:1)"
"992","TAG(52:4_FA18:2)","TG(52:4_FA18:2)"
"993","TAG(52:4_FA18:3)","TG(52:4_FA18:3)"
"994","TAG(52:4_FA20:0)","TG(52:4_FA20:0)"
"995","TAG(52:4_FA20:2)","TG(52:4_FA20:2)"
"996","TAG(52:4_FA20:3)","TG(52:4_FA20:3)"
"997","TAG(52:4_FA20:4)","TG(52:4_FA20:4)"
"998","TAG(52:4_FA22:4)","TG(52:4_FA22:4)"
"999","TAG(52:5_FA14:0)","TG(52:5_FA14:0)"
"1000","TAG(52:5_FA16:0)","TG(52:5_FA16:0)"
"1001","TAG(52:5_FA16:1)","TG(52:5_FA16:1)"
"1002","TAG(52:5_FA18:1)","TG(52:5_FA18:1)"
"1003","TAG(52:5_FA18:2)","TG(52:5_FA18:2)"
"1004","TAG(52:5_FA18:3)","TG(52:5_FA18:3)"
"1005","TAG(52:5_FA20:3)","TG(52:5_FA20:3)"
"1006","TAG(52:5_FA20:4)","TG(52:5_FA20:4)"
"1007","TAG(52:5_FA20:5)","TG(52:5_FA20:5)"
"1008","TAG(52:5_FA22:5)","TG(52:5_FA22:5)"
"1009","TAG(52:6_FA14:0)","TG(52:6_FA14:0)"
"1010","TAG(52:6_FA16:0)","TG(52:6_FA16:0)"
"1011","TAG(52:6_FA16:1)","TG(52:6_FA16:1)"
"1012","TAG(52:6_FA18:1)","TG(52:6_FA18:1)"
"1013","TAG(52:6_FA18:2)","TG(52:6_FA18:2)"
"1014","TAG(52:6_FA18:3)","TG(52:6_FA18:3)"
"1015","TAG(52:6_FA20:4)","TG(52:6_FA20:4)"
"1016","TAG(52:6_FA20:5)","TG(52:6_FA20:5)"
"1017","TAG(52:6_FA22:6)","TG(52:6_FA22:6)"
"1018","TAG(52:7_FA16:0)","TG(52:7_FA16:0)"
"1019","TAG(52:7_FA18:1)","TG(52:7_FA18:1)"
"1020","TAG(52:7_FA20:5)","TG(52:7_FA20:5)"
"1021","TAG(52:7_FA22:6)","TG(52:7_FA22:6)"
"1022","TAG(52:8_FA16:1)","TG(52:8_FA16:1)"
"1023","TAG(52:8_FA18:2)","TG(52:8_FA18:2)"
"1024","TAG(53:0_FA16:0)","TG(53:0_FA16:0)"
"1025","TAG(53:1_FA16:0)","TG(53:1_FA16:0)"
"1026","TAG(53:1_FA17:0)","TG(53:1_FA17:0)"
"1027","TAG(53:1_FA18:0)","TG(53:1_FA18:0)"
"1028","TAG(53:1_FA18:1)","TG(53:1_FA18:1)"
"1029","TAG(53:2_FA16:0)","TG(53:2_FA16:0)"
"1030","TAG(53:2_FA17:0)","TG(53:2_FA17:0)"
"1031","TAG(53:2_FA18:1)","TG(53:2_FA18:1)"
"1032","TAG(53:2_FA18:2)","TG(53:2_FA18:2)"
"1033","TAG(53:3_FA16:0)","TG(53:3_FA16:0)"
"1034","TAG(53:3_FA17:0)","TG(53:3_FA17:0)"
"1035","TAG(53:3_FA18:2)","TG(53:3_FA18:2)"
"1036","TAG(53:4_FA16:0)","TG(53:4_FA16:0)"
"1037","TAG(53:4_FA17:0)","TG(53:4_FA17:0)"
"1038","TAG(53:4_FA18:2)","TG(53:4_FA18:2)"
"1039","TAG(53:4_FA18:3)","TG(53:4_FA18:3)"
"1040","TAG(53:4_FA20:4)","TG(53:4_FA20:4)"
"1041","TAG(53:5_FA20:4)","TG(53:5_FA20:4)"
"1042","TAG(53:6_FA20:4)","TG(53:6_FA20:4)"
"1043","TAG(54:0_FA16:0)","TG(54:0_FA16:0)"
"1044","TAG(54:0_FA18:0)","TG(54:0_FA18:0)"
"1045","TAG(54:1_FA16:0)","TG(54:1_FA16:0)"
"1046","TAG(54:1_FA18:0)","TG(54:1_FA18:0)"
"1047","TAG(54:1_FA18:1)","TG(54:1_FA18:1)"
"1048","TAG(54:1_FA20:0)","TG(54:1_FA20:0)"
"1049","TAG(54:1_FA20:1)","TG(54:1_FA20:1)"
"1050","TAG(54:2_FA16:0)","TG(54:2_FA16:0)"
"1051","TAG(54:2_FA18:0)","TG(54:2_FA18:0)"
"1052","TAG(54:2_FA18:1)","TG(54:2_FA18:1)"
"1053","TAG(54:2_FA18:2)","TG(54:2_FA18:2)"
"1054","TAG(54:2_FA20:0)","TG(54:2_FA20:0)"
"1055","TAG(54:2_FA20:1)","TG(54:2_FA20:1)"
"1056","TAG(54:2_FA20:2)","TG(54:2_FA20:2)"
"1057","TAG(54:3_FA16:0)","TG(54:3_FA16:0)"
"1058","TAG(54:3_FA16:1)","TG(54:3_FA16:1)"
"1059","TAG(54:3_FA18:0)","TG(54:3_FA18:0)"
"1060","TAG(54:3_FA18:1)","TG(54:3_FA18:1)"
"1061","TAG(54:3_FA18:2)","TG(54:3_FA18:2)"
"1062","TAG(54:3_FA18:3)","TG(54:3_FA18:3)"
"1063","TAG(54:3_FA20:1)","TG(54:3_FA20:1)"
"1064","TAG(54:3_FA20:2)","TG(54:3_FA20:2)"
"1065","TAG(54:3_FA20:3)","TG(54:3_FA20:3)"
"1066","TAG(54:4_FA16:0)","TG(54:4_FA16:0)"
"1067","TAG(54:4_FA16:1)","TG(54:4_FA16:1)"
"1068","TAG(54:4_FA18:0)","TG(54:4_FA18:0)"
"1069","TAG(54:4_FA18:1)","TG(54:4_FA18:1)"
"1070","TAG(54:4_FA18:2)","TG(54:4_FA18:2)"
"1071","TAG(54:4_FA18:3)","TG(54:4_FA18:3)"
"1072","TAG(54:4_FA20:1)","TG(54:4_FA20:1)"
"1073","TAG(54:4_FA20:2)","TG(54:4_FA20:2)"
"1074","TAG(54:4_FA20:3)","TG(54:4_FA20:3)"
"1075","TAG(54:4_FA20:4)","TG(54:4_FA20:4)"
"1076","TAG(54:4_FA22:4)","TG(54:4_FA22:4)"
"1077","TAG(54:5_FA16:0)","TG(54:5_FA16:0)"
"1078","TAG(54:5_FA16:1)","TG(54:5_FA16:1)"
"1079","TAG(54:5_FA18:0)","TG(54:5_FA18:0)"
"1080","TAG(54:5_FA18:1)","TG(54:5_FA18:1)"
"1081","TAG(54:5_FA18:2)","TG(54:5_FA18:2)"
"1082","TAG(54:5_FA18:3)","TG(54:5_FA18:3)"
"1083","TAG(54:5_FA20:2)","TG(54:5_FA20:2)"
"1084","TAG(54:5_FA20:3)","TG(54:5_FA20:3)"
"1085","TAG(54:5_FA20:4)","TG(54:5_FA20:4)"
"1086","TAG(54:5_FA20:5)","TG(54:5_FA20:5)"
"1087","TAG(54:5_FA22:4)","TG(54:5_FA22:4)"
"1088","TAG(54:5_FA22:5)","TG(54:5_FA22:5)"
"1089","TAG(54:6_FA16:0)","TG(54:6_FA16:0)"
"1090","TAG(54:6_FA16:1)","TG(54:6_FA16:1)"
"1091","TAG(54:6_FA18:1)","TG(54:6_FA18:1)"
"1092","TAG(54:6_FA18:2)","TG(54:6_FA18:2)"
"1093","TAG(54:6_FA18:3)","TG(54:6_FA18:3)"
"1094","TAG(54:6_FA20:3)","TG(54:6_FA20:3)"
"1095","TAG(54:6_FA20:4)","TG(54:6_FA20:4)"
"1096","TAG(54:6_FA20:5)","TG(54:6_FA20:5)"
"1097","TAG(54:6_FA22:5)","TG(54:6_FA22:5)"
"1098","TAG(54:6_FA22:6)","TG(54:6_FA22:6)"
"1099","TAG(54:7_FA16:1)","TG(54:7_FA16:1)"
"1100","TAG(54:7_FA18:1)","TG(54:7_FA18:1)"
"1101","TAG(54:7_FA18:2)","TG(54:7_FA18:2)"
"1102","TAG(54:7_FA18:3)","TG(54:7_FA18:3)"
"1103","TAG(54:7_FA20:4)","TG(54:7_FA20:4)"
"1104","TAG(54:7_FA20:5)","TG(54:7_FA20:5)"
"1105","TAG(54:7_FA22:5)","TG(54:7_FA22:5)"
"1106","TAG(54:7_FA22:6)","TG(54:7_FA22:6)"
"1107","TAG(54:8_FA18:2)","TG(54:8_FA18:2)"
"1108","TAG(54:8_FA18:3)","TG(54:8_FA18:3)"
"1109","TAG(54:8_FA20:4)","TG(54:8_FA20:4)"
"1110","TAG(54:8_FA20:5)","TG(54:8_FA20:5)"
"1111","TAG(54:8_FA22:6)","TG(54:8_FA22:6)"
"1112","TAG(55:1_FA16:0)","TG(55:1_FA16:0)"
"1113","TAG(55:1_FA18:1)","TG(55:1_FA18:1)"
"1114","TAG(55:2_FA18:1)","TG(55:2_FA18:1)"
"1115","TAG(55:2_FA18:2)","TG(55:2_FA18:2)"
"1116","TAG(55:3_FA18:1)","TG(55:3_FA18:1)"
"1117","TAG(55:3_FA18:2)","TG(55:3_FA18:2)"
"1118","TAG(55:4_FA18:1)","TG(55:4_FA18:1)"
"1119","TAG(55:4_FA18:2)","TG(55:4_FA18:2)"
"1120","TAG(55:5_FA18:1)","TG(55:5_FA18:1)"
"1121","TAG(55:5_FA18:2)","TG(55:5_FA18:2)"
"1122","TAG(55:5_FA20:4)","TG(55:5_FA20:4)"
"1123","TAG(55:7_FA22:6)","TG(55:7_FA22:6)"
"1124","TAG(56:1_FA16:0)","TG(56:1_FA16:0)"
"1125","TAG(56:1_FA18:1)","TG(56:1_FA18:1)"
"1126","TAG(56:10_FA18:2)","TG(56:10_FA18:2)"
"1127","TAG(56:2_FA16:0)","TG(56:2_FA16:0)"
"1128","TAG(56:2_FA18:0)","TG(56:2_FA18:0)"
"1129","TAG(56:2_FA20:0)","TG(56:2_FA20:0)"
"1130","TAG(56:2_FA20:1)","TG(56:2_FA20:1)"
"1131","TAG(56:3_FA16:0)","TG(56:3_FA16:0)"
"1132","TAG(56:3_FA18:0)","TG(56:3_FA18:0)"
"1133","TAG(56:3_FA18:1)","TG(56:3_FA18:1)"
"1134","TAG(56:3_FA18:2)","TG(56:3_FA18:2)"
"1135","TAG(56:3_FA20:0)","TG(56:3_FA20:0)"
"1136","TAG(56:3_FA20:1)","TG(56:3_FA20:1)"
"1137","TAG(56:3_FA20:2)","TG(56:3_FA20:2)"
"1138","TAG(56:4_FA16:0)","TG(56:4_FA16:0)"
"1139","TAG(56:4_FA18:0)","TG(56:4_FA18:0)"
"1140","TAG(56:4_FA18:1)","TG(56:4_FA18:1)"
"1141","TAG(56:4_FA18:2)","TG(56:4_FA18:2)"
"1142","TAG(56:4_FA20:1)","TG(56:4_FA20:1)"
"1143","TAG(56:4_FA20:2)","TG(56:4_FA20:2)"
"1144","TAG(56:4_FA20:3)","TG(56:4_FA20:3)"
"1145","TAG(56:4_FA20:4)","TG(56:4_FA20:4)"
"1146","TAG(56:4_FA22:4)","TG(56:4_FA22:4)"
"1147","TAG(56:5_FA16:0)","TG(56:5_FA16:0)"
"1148","TAG(56:5_FA18:0)","TG(56:5_FA18:0)"
"1149","TAG(56:5_FA18:1)","TG(56:5_FA18:1)"
"1150","TAG(56:5_FA18:2)","TG(56:5_FA18:2)"
"1151","TAG(56:5_FA20:1)","TG(56:5_FA20:1)"
"1152","TAG(56:5_FA20:2)","TG(56:5_FA20:2)"
"1153","TAG(56:5_FA20:3)","TG(56:5_FA20:3)"
"1154","TAG(56:5_FA20:4)","TG(56:5_FA20:4)"
"1155","TAG(56:5_FA22:4)","TG(56:5_FA22:4)"
"1156","TAG(56:5_FA22:5)","TG(56:5_FA22:5)"
"1157","TAG(56:6_FA16:0)","TG(56:6_FA16:0)"
"1158","TAG(56:6_FA18:0)","TG(56:6_FA18:0)"
"1159","TAG(56:6_FA18:1)","TG(56:6_FA18:1)"
"1160","TAG(56:6_FA18:2)","TG(56:6_FA18:2)"
"1161","TAG(56:6_FA18:3)","TG(56:6_FA18:3)"
"1162","TAG(56:6_FA20:2)","TG(56:6_FA20:2)"
"1163","TAG(56:6_FA20:3)","TG(56:6_FA20:3)"
"1164","TAG(56:6_FA20:4)","TG(56:6_FA20:4)"
"1165","TAG(56:6_FA20:5)","TG(56:6_FA20:5)"
"1166","TAG(56:6_FA22:4)","TG(56:6_FA22:4)"
"1167","TAG(56:6_FA22:5)","TG(56:6_FA22:5)"
"1168","TAG(56:6_FA22:6)","TG(56:6_FA22:6)"
"1169","TAG(56:7_FA16:0)","TG(56:7_FA16:0)"
"1170","TAG(56:7_FA16:1)","TG(56:7_FA16:1)"
"1171","TAG(56:7_FA18:0)","TG(56:7_FA18:0)"
"1172","TAG(56:7_FA18:1)","TG(56:7_FA18:1)"
"1173","TAG(56:7_FA18:2)","TG(56:7_FA18:2)"
"1174","TAG(56:7_FA18:3)","TG(56:7_FA18:3)"
"1175","TAG(56:7_FA20:3)","TG(56:7_FA20:3)"
"1176","TAG(56:7_FA20:4)","TG(56:7_FA20:4)"
"1177","TAG(56:7_FA20:5)","TG(56:7_FA20:5)"
"1178","TAG(56:7_FA22:4)","TG(56:7_FA22:4)"
"1179","TAG(56:7_FA22:5)","TG(56:7_FA22:5)"
"1180","TAG(56:7_FA22:6)","TG(56:7_FA22:6)"
"1181","TAG(56:8_FA16:0)","TG(56:8_FA16:0)"
"1182","TAG(56:8_FA16:1)","TG(56:8_FA16:1)"
"1183","TAG(56:8_FA18:1)","TG(56:8_FA18:1)"
"1184","TAG(56:8_FA18:2)","TG(56:8_FA18:2)"
"1185","TAG(56:8_FA18:3)","TG(56:8_FA18:3)"
"1186","TAG(56:8_FA20:4)","TG(56:8_FA20:4)"
"1187","TAG(56:8_FA20:5)","TG(56:8_FA20:5)"
"1188","TAG(56:8_FA22:5)","TG(56:8_FA22:5)"
"1189","TAG(56:8_FA22:6)","TG(56:8_FA22:6)"
"1190","TAG(56:9_FA18:3)","TG(56:9_FA18:3)"
"1191","TAG(56:9_FA20:4)","TG(56:9_FA20:4)"
"1192","TAG(56:9_FA20:5)","TG(56:9_FA20:5)"
"1193","TAG(56:9_FA22:6)","TG(56:9_FA22:6)"
"1194","TAG(57:10_FA22:6)","TG(57:10_FA22:6)"
"1195","TAG(57:2_FA18:1)","TG(57:2_FA18:1)"
"1196","TAG(57:3_FA18:2)","TG(57:3_FA18:2)"
"1197","TAG(58:10_FA18:2)","TG(58:10_FA18:2)"
"1198","TAG(58:10_FA20:4)","TG(58:10_FA20:4)"
"1199","TAG(58:10_FA20:5)","TG(58:10_FA20:5)"
"1200","TAG(58:10_FA22:5)","TG(58:10_FA22:5)"
"1201","TAG(58:10_FA22:6)","TG(58:10_FA22:6)"
"1202","TAG(58:2_FA18:1)","TG(58:2_FA18:1)"
"1203","TAG(58:3_FA18:1)","TG(58:3_FA18:1)"
"1204","TAG(58:5_FA18:1)","TG(58:5_FA18:1)"
"1205","TAG(58:6_FA16:0)","TG(58:6_FA16:0)"
"1206","TAG(58:6_FA18:0)","TG(58:6_FA18:0)"
"1207","TAG(58:6_FA18:1)","TG(58:6_FA18:1)"
"1208","TAG(58:6_FA20:4)","TG(58:6_FA20:4)"
"1209","TAG(58:6_FA22:4)","TG(58:6_FA22:4)"
"1210","TAG(58:6_FA22:5)","TG(58:6_FA22:5)"
"1211","TAG(58:7_FA16:0)","TG(58:7_FA16:0)"
"1212","TAG(58:7_FA18:0)","TG(58:7_FA18:0)"
"1213","TAG(58:7_FA18:1)","TG(58:7_FA18:1)"
"1214","TAG(58:7_FA18:2)","TG(58:7_FA18:2)"
"1215","TAG(58:7_FA20:4)","TG(58:7_FA20:4)"
"1216","TAG(58:7_FA22:4)","TG(58:7_FA22:4)"
"1217","TAG(58:7_FA22:5)","TG(58:7_FA22:5)"
"1218","TAG(58:7_FA22:6)","TG(58:7_FA22:6)"
"1219","TAG(58:8_FA18:1)","TG(58:8_FA18:1)"
"1220","TAG(58:8_FA18:2)","TG(58:8_FA18:2)"
"1221","TAG(58:8_FA20:3)","TG(58:8_FA20:3)"
"1222","TAG(58:8_FA20:4)","TG(58:8_FA20:4)"
"1223","TAG(58:8_FA22:5)","TG(58:8_FA22:5)"
"1224","TAG(58:8_FA22:6)","TG(58:8_FA22:6)"
"1225","TAG(58:9_FA18:1)","TG(58:9_FA18:1)"
"1226","TAG(58:9_FA18:2)","TG(58:9_FA18:2)"
"1227","TAG(58:9_FA20:4)","TG(58:9_FA20:4)"
"1228","TAG(58:9_FA22:5)","TG(58:9_FA22:5)"
"1229","TAG(58:9_FA22:6)","TG(58:9_FA22:6)"
"1230","TAG(60:10_FA22:5)","TG(60:10_FA22:5)"
"1231","TAG(60:10_FA22:6)","TG(60:10_FA22:6)"
"1232","TAG(60:11_FA22:5)","TG(60:11_FA22:5)"
"1233","TAG(60:11_FA22:6)","TG(60:11_FA22:6)"
"1234","TAG(60:12_FA22:6)","TG(60:12_FA22:6)"
"1235","SIL_14:0-13:0-14:0 TG-d5","SIL_TG(14:0_13:0_14:0)_d5"
"1236","SIL_14:0-15:1-14:0 TG-d5","SIL_TG(14:0_15:1_14:0)_d5"
"1237","SIL_14:0-17:1-14:0 TG-d5","SIL_TG(14:0_17:1_14:0)_d5"
"1238","SIL_16:0-15:1-16:0 TG-d5","SIL_TG(16:0_15:1_16:0)_d5"
"1239","SIL_16:0-17:1-16:0 TG-d5","SIL_TG(16:0_17:1_16:0)_d5"
"1240","SIL_16:0-19:2-16:0 TG-d5","SIL_TG(16:0_19:2_16:0)_d5"
"1241","SIL_18:1-17:1-18:1 TG-d5","SIL_TG(18:1_17:1_18:1)_d5"
"1242","SIL_18:1-19:2-18:1 TG-d5","SIL_TG(18:1_19:2_18:1)_d5"
"1243","SIL_18:1-21:2-18:1 TG-d5","SIL_TG(18:1_21:2_18:1)_d5"
